,RaceName,Sex,AgeGroup,CountyName,CommunicationType,CampaignType,Count
8244,Hispanic,M,65+,Muskegon,text,lpv,248
8245,Hispanic,M,65+,Muskegon,text,scomi,34
8246,Hispanic,M,65+,Newaygo,call,lpv,21
8247,Hispanic,M,65+,Newaygo,text,lpv,43
8248,Hispanic,M,65+,Oakland,call,oakland,199
8249,Hispanic,M,65+,Oakland,mail,lpv,329
8250,Hispanic,M,65+,Oakland,mail,oakland,1802
8251,Hispanic,M,65+,Oakland,phone,oakland,201
8253,Hispanic,M,65+,Oakland,postcards,lpv,16
8254,Hispanic,M,65+,Oakland,text,lpv,540
8255,Hispanic,M,65+,Oakland,text,oakland,996
8258,Hispanic,M,65+,Oakland,text,scomi,43
8259,Hispanic,M,65+,Oceana,call,lpv,14
8260,Hispanic,M,65+,Oceana,text,lpv,40
8261,Hispanic,M,65+,Oceana,text,scomi,1
8262,Hispanic,M,65+,Ontonagon,call,lpv,1
8263,Hispanic,M,65+,Osceola,call,lpv,5
8264,Hispanic,M,65+,Osceola,text,lpv,6
8265,Hispanic,M,65+,Oscoda,text,lpv,1
8266,Hispanic,M,65+,Ottawa,call,lpv,160
8267,Hispanic,M,65+,Ottawa,mail,lpv,297
8268,Hispanic,M,65+,Ottawa,postcards,lpv,14
8269,Hispanic,M,65+,Ottawa,text,lpv,800
8270,Hispanic,M,65+,Ottawa,text,scomi,110
8271,Hispanic,M,65+,Roscommon,text,lpv,1
8272,Hispanic,M,65+,Saginaw,call,lpv,186
8273,Hispanic,M,65+,Saginaw,mail,lpv,259
8274,Hispanic,M,65+,Saginaw,text,lpv,1254
8275,Hispanic,M,65+,Saginaw,text,scomi,163
8276,Hispanic,M,65+,Sanilac,call,lpv,5
8277,Hispanic,M,65+,Sanilac,text,lpv,9
8278,Hispanic,M,65+,Shiawassee,call,lpv,3
8279,Hispanic,M,65+,Shiawassee,text,lpv,8
8280,Hispanic,M,65+,St. Clair,call,lpv,14
8281,Hispanic,M,65+,St. Clair,mail,lpv,28
8282,Hispanic,M,65+,St. Clair,postcards,lpv,1
8283,Hispanic,M,65+,St. Clair,text,lpv,80
8284,Hispanic,M,65+,St. Clair,text,scomi,15
8285,Hispanic,M,65+,St. Joseph,call,lpv,8
8286,Hispanic,M,65+,St. Joseph,postcards,lpv,2
8287,Hispanic,M,65+,St. Joseph,text,lpv,15
8288,Hispanic,M,65+,Tuscola,call,lpv,22
8289,Hispanic,M,65+,Tuscola,text,lpv,48
8290,Hispanic,M,65+,Van Buren,call,lpv,44
8291,Hispanic,M,65+,Van Buren,text,lpv,90
8292,Hispanic,M,65+,Washtenaw,call,lpv,46
8293,Hispanic,M,65+,Washtenaw,mail,lpv,106
8294,Hispanic,M,65+,Washtenaw,postcards,lpv,8
8295,Hispanic,M,65+,Washtenaw,text,lpv,357
8296,Hispanic,M,65+,Washtenaw,text,scomi,47
8297,Hispanic,M,65+,Wayne,call,lpv,417
8298,Hispanic,M,65+,Wayne,mail,lpv,617
8299,Hispanic,M,65+,Wayne,postcards,lpv,27
8300,Hispanic,M,65+,Wayne,text,lpv,2836
8301,Hispanic,M,65+,Wayne,text,oakland,1
8302,Hispanic,M,65+,Wayne,text,scomi,378
8303,Hispanic,M,65+,Wexford,call,lpv,1
8304,Hispanic,U,18-29,Allegan,call,lpv,3
8305,Hispanic,U,18-29,Allegan,text,lpv,6
8306,Hispanic,U,18-29,Kent,text,lpv,20
8307,Hispanic,U,18-29,Kent,text,scomi,5
8308,Hispanic,U,18-29,Ottawa,call,lpv,2
8309,Hispanic,U,18-29,Ottawa,mail,lpv,2
8310,Hispanic,U,18-29,Wayne,mail,lpv,1
8311,Native American,F,18-29,Alger,call,lpv,1
8312,Native American,F,18-29,Berrien,call,lpv,4
8313,Native American,F,18-29,Berrien,mail,lpv,4
8314,Native American,F,18-29,Berrien,text,lpv,8
8315,Native American,F,18-29,Charlevoix,call,lpv,3
8316,Native American,F,18-29,Charlevoix,text,lpv,6
8317,Native American,F,18-29,Chippewa,call,lpv,26
8318,Native American,F,18-29,Chippewa,mail,lpv,2
8319,Native American,F,18-29,Chippewa,text,lpv,43
8320,Native American,F,18-29,Chippewa,text,scomi,2
8321,Native American,F,18-29,Ingham,mail,lpv,1
8322,Native American,F,18-29,Kent,call,lpv,3
8323,Native American,F,18-29,Kent,mail,lpv,2
8324,Native American,F,18-29,Kent,text,lpv,8
8325,Native American,F,18-29,Mackinac,call,lpv,12
8326,Native American,F,18-29,Mackinac,mail,lpv,1
8327,Native American,F,18-29,Mackinac,text,lpv,18
8328,Native American,F,18-29,Macomb,call,lpv,4
8329,Native American,F,18-29,Macomb,mail,lpv,1
8330,Native American,F,18-29,Macomb,text,lpv,6
8331,Native American,F,18-29,Marquette,call,lpv,1
8332,Native American,F,18-29,Muskegon,call,lpv,4
8333,Native American,F,18-29,Muskegon,text,lpv,6
8334,Native American,F,18-29,Oakland,mail,lpv,4
8335,Native American,F,18-29,Oakland,text,oakland,1
8336,Native American,F,18-29,St. Clair,call,lpv,5
8337,Native American,F,18-29,St. Clair,mail,lpv,1
8338,Native American,F,18-29,St. Clair,postcards,lpv,2
8339,Native American,F,18-29,St. Clair,text,lpv,22
8340,Native American,F,18-29,Washtenaw,call,lpv,4
8341,Native American,F,18-29,Washtenaw,text,lpv,12
8342,Native American,F,18-29,Wayne,call,lpv,3
8343,Native American,F,18-29,Wayne,mail,lpv,1
8344,Native American,F,18-29,Wayne,text,lpv,6
8345,Native American,F,30-44,Calhoun,text,lpv,1
8346,Native American,F,30-44,Chippewa,call,lpv,58
8347,Native American,F,30-44,Chippewa,postcards,lpv,5
8348,Native American,F,30-44,Chippewa,text,lpv,112
8349,Native American,F,30-44,Chippewa,text,oakland,2
8350,Native American,F,30-44,Crawford,text,lpv,1
8351,Native American,F,30-44,Eaton,call,lpv,3
8352,Native American,F,30-44,Eaton,text,lpv,7
8353,Native American,F,30-44,Emmet,call,lpv,1
8354,Native American,F,30-44,Ingham,mail,lpv,3
8355,Native American,F,30-44,Ingham,text,lpv,3
8356,Native American,F,30-44,Ingham,text,scomi,3
8357,Native American,F,30-44,Isabella,call,lpv,9
8358,Native American,F,30-44,Isabella,mail,lpv,5
8359,Native American,F,30-44,Isabella,text,lpv,21
8360,Native American,F,30-44,Kent,text,lpv,2
8361,Native American,F,30-44,Luce,call,lpv,3
8362,Native American,F,30-44,Luce,text,lpv,6
8363,Native American,F,30-44,Mackinac,call,lpv,18
8364,Native American,F,30-44,Mackinac,mail,lpv,1
8365,Native American,F,30-44,Mackinac,text,lpv,42
8366,Native American,F,30-44,Macomb,mail,lpv,7
8367,Native American,F,30-44,Macomb,text,lpv,24
8368,Native American,F,30-44,Macomb,text,scomi,6
8369,Native American,F,30-44,Menominee,text,lpv,1
8370,Native American,F,30-44,Monroe,text,lpv,1
8371,Native American,F,30-44,Muskegon,call,lpv,1
8372,Native American,F,30-44,Oakland,mail,oakland,3
8373,Native American,F,30-44,Oakland,text,lpv,3
8374,Native American,F,30-44,Oakland,text,oakland,3
8376,Native American,F,30-44,Oakland,text,scomi,3
8377,Native American,F,30-44,Roscommon,call,lpv,1
8378,Native American,F,30-44,Roscommon,text,lpv,1
8379,Native American,F,30-44,Sanilac,text,lpv,1
8380,Native American,F,30-44,St. Joseph,text,lpv,2
8381,Native American,F,30-44,Washtenaw,call,lpv,4
8382,Native American,F,30-44,Washtenaw,mail,lpv,4
8383,Native American,F,30-44,Washtenaw,text,lpv,9
8384,Native American,F,30-44,Wayne,call,lpv,5
8385,Native American,F,30-44,Wayne,mail,lpv,4
8386,Native American,F,30-44,Wayne,text,lpv,25
8387,Native American,F,45-64,Alger,call,lpv,3
8388,Native American,F,45-64,Alger,text,lpv,6
8389,Native American,F,45-64,Bay,call,lpv,1
8390,Native American,F,45-64,Calhoun,mail,lpv,1
8391,Native American,F,45-64,Chippewa,call,lpv,15
8392,Native American,F,45-64,Chippewa,mail,oakland,12
8393,Native American,F,45-64,Chippewa,text,lpv,22
8394,Native American,F,45-64,Chippewa,text,oakland,4
8395,Native American,F,45-64,Delta,text,lpv,4
8396,Native American,F,45-64,Emmet,call,lpv,3
8397,Native American,F,45-64,Emmet,text,lpv,6
8398,Native American,F,45-64,Genesee,mail,lpv,2
8399,Native American,F,45-64,Genesee,text,lpv,21
8400,Native American,F,45-64,Genesee,text,scomi,7
8401,Native American,F,45-64,Grand Traverse,postcards,lpv,3
8402,Native American,F,45-64,Grand Traverse,text,lpv,6
8403,Native American,F,45-64,Ionia,text,lpv,1
8404,Native American,F,45-64,Isabella,call,lpv,2
8405,Native American,F,45-64,Isabella,text,lpv,1
8406,Native American,F,45-64,Kalamazoo,call,lpv,1
8407,Native American,F,45-64,Kent,mail,lpv,6
8408,Native American,F,45-64,Kent,text,lpv,24
8409,Native American,F,45-64,Kent,text,scomi,6
8410,Native American,F,45-64,Mackinac,call,lpv,19
8411,Native American,F,45-64,Mackinac,text,lpv,34
8412,Native American,F,45-64,Macomb,call,lpv,2
8413,Native American,F,45-64,Macomb,mail,lpv,1
8414,Native American,F,45-64,Macomb,text,lpv,3
8415,Native American,F,45-64,Macomb,text,scomi,1
8416,Native American,F,45-64,Manistee,text,lpv,1
8417,Native American,F,45-64,Marquette,text,lpv,2
8418,Native American,F,45-64,Muskegon,call,lpv,1
8419,Native American,F,45-64,Oakland,mail,lpv,1
8420,Native American,F,45-64,Oakland,mail,oakland,39
8421,Native American,F,45-64,Oakland,postcards,lpv,2
8422,Native American,F,45-64,Oakland,text,lpv,22
8423,Native American,F,45-64,Oakland,text,oakland,26
8426,Native American,F,45-64,Otsego,text,lpv,1
8427,Native American,F,45-64,Shiawassee,call,lpv,1
8428,Native American,F,45-64,St. Clair,text,lpv,1
8429,Native American,F,45-64,Wayne,mail,lpv,3
8430,Native American,F,45-64,Wayne,text,lpv,14
8431,Native American,F,45-64,Wayne,text,scomi,6
8432,Native American,F,65+,Alger,text,lpv,1
8433,Native American,F,65+,Charlevoix,call,lpv,3
8434,Native American,F,65+,Charlevoix,text,lpv,6
8435,Native American,F,65+,Chippewa,text,lpv,2
8436,Native American,F,65+,Genesee,text,lpv,8
8437,Native American,F,65+,Isabella,text,lpv,1
8438,Native American,F,65+,Kalamazoo,call,lpv,1
8439,Native American,F,65+,Kent,call,lpv,1
8440,Native American,F,65+,Kent,text,lpv,1
8441,Native American,F,65+,Lenawee,postcards,lpv,2
8442,Native American,F,65+,Lenawee,text,lpv,2
8443,Native American,F,65+,Livingston,text,lpv,1
8444,Native American,F,65+,Mackinac,call,lpv,9
8445,Native American,F,65+,Mackinac,text,lpv,15
8446,Native American,F,65+,Macomb,call,lpv,3
8447,Native American,F,65+,Macomb,text,lpv,10
8448,Native American,F,65+,Oakland,call,oakland,6
8449,Native American,F,65+,Oakland,mail,oakland,18
8450,Native American,F,65+,Oakland,phone,oakland,6
8452,Native American,F,65+,Oakland,text,lpv,2
8453,Native American,F,65+,Oakland,text,oakland,2
8455,Native American,F,65+,Saginaw,text,lpv,1
8456,Native American,F,65+,St. Clair,text,lpv,1
8457,Native American,F,65+,Van Buren,text,lpv,1
8458,Native American,F,65+,Wayne,text,lpv,3
8459,Native American,M,18-29,Alger,call,lpv,3
8460,Native American,M,18-29,Alger,text,lpv,6
8461,Native American,M,18-29,Berrien,call,lpv,1
8462,Native American,M,18-29,Chippewa,call,lpv,6
8463,Native American,M,18-29,Chippewa,text,lpv,1
8464,Native American,M,18-29,Ionia,text,lpv,1
8465,Native American,M,18-29,Kalamazoo,mail,lpv,1
8466,Native American,M,18-29,Kent,text,lpv,9
8467,Native American,M,18-29,Leelanau,call,lpv,1
8468,Native American,M,18-29,Mackinac,call,lpv,5
8469,Native American,M,18-29,Mackinac,text,lpv,13
8470,Native American,M,18-29,Macomb,call,lpv,3
8471,Native American,M,18-29,Macomb,mail,lpv,5
8472,Native American,M,18-29,Macomb,text,lpv,9
8473,Native American,M,18-29,Macomb,text,oakland,3
8474,Native American,M,18-29,Marquette,mail,lpv,6
8475,Native American,M,18-29,Marquette,text,lpv,24
8476,Native American,M,18-29,Marquette,text,scomi,6
8477,Native American,M,18-29,Muskegon,call,lpv,1
8478,Native American,M,18-29,Wayne,call,lpv,1
8479,Native American,M,30-44,Allegan,text,lpv,1
8480,Native American,M,30-44,Bay,call,lpv,3
8481,Native American,M,30-44,Bay,mail,lpv,1
8482,Native American,M,30-44,Bay,text,lpv,6
8483,Native American,M,30-44,Berrien,text,lpv,1
8484,Native American,M,30-44,Branch,call,lpv,3
8485,Native American,M,30-44,Branch,text,lpv,6
8486,Native American,M,30-44,Chippewa,call,lpv,21
8487,Native American,M,30-44,Chippewa,text,lpv,34
8488,Native American,M,30-44,Emmet,call,lpv,4
8489,Native American,M,30-44,Emmet,text,lpv,6
8490,Native American,M,30-44,Gogebic,text,lpv,1
8491,Native American,M,30-44,Ingham,mail,lpv,8
8492,Native American,M,30-44,Ingham,text,lpv,33
8493,Native American,M,30-44,Ingham,text,scomi,6
8494,Native American,M,30-44,Ionia,call,lpv,3
8495,Native American,M,30-44,Ionia,text,lpv,6
8496,Native American,M,30-44,Kent,mail,lpv,1
8497,Native American,M,30-44,Mackinac,call,lpv,9
8498,Native American,M,30-44,Mackinac,text,lpv,21
8499,Native American,M,30-44,Macomb,text,lpv,9
8500,Native American,M,30-44,Marquette,text,lpv,1
8501,Native American,M,30-44,Midland,call,lpv,3
8502,Native American,M,30-44,Midland,text,lpv,6
8503,Native American,M,30-44,Oakland,mail,lpv,4
8504,Native American,M,30-44,Oakland,mail,oakland,6
8505,Native American,M,30-44,Oakland,text,lpv,5
8506,Native American,M,30-44,Oakland,text,oakland,11
8507,Native American,M,30-44,St. Clair,text,lpv,1
8508,Native American,M,30-44,Washtenaw,text,lpv,1
8509,Native American,M,30-44,Wayne,mail,lpv,1
8510,Native American,M,30-44,Wayne,text,lpv,2
8511,Native American,M,45-64,Chippewa,call,lpv,4
8512,Native American,M,45-64,Chippewa,mail,oakland,12
8513,Native American,M,45-64,Chippewa,text,lpv,6
8514,Native American,M,45-64,Chippewa,text,oakland,4
8515,Native American,M,45-64,Eaton,text,lpv,1
8516,Native American,M,45-64,Genesee,mail,lpv,2
8517,Native American,M,45-64,Isabella,call,lpv,1
8518,Native American,M,45-64,Isabella,mail,lpv,1
8519,Native American,M,45-64,Lapeer,call,lpv,2
8520,Native American,M,45-64,Lapeer,text,lpv,2
8521,Native American,M,45-64,Lenawee,text,lpv,1
8522,Native American,M,45-64,Mackinac,call,lpv,7
8523,Native American,M,45-64,Mackinac,text,lpv,13
8524,Native American,M,45-64,Macomb,call,lpv,1
8525,Native American,M,45-64,Macomb,text,scomi,1
8526,Native American,M,45-64,Marquette,mail,lpv,4
8527,Native American,M,45-64,Marquette,text,lpv,8
8528,Native American,M,45-64,Marquette,text,scomi,5
8529,Native American,M,45-64,Oakland,text,lpv,1
8530,Native American,M,45-64,Oakland,text,oakland,3
8532,Native American,M,45-64,Saginaw,mail,lpv,1
8533,Native American,M,45-64,St. Joseph,text,lpv,1
8534,Native American,M,45-64,Tuscola,text,lpv,1
8535,Native American,M,45-64,Wayne,call,lpv,4
8536,Native American,M,45-64,Wayne,mail,lpv,3
8537,Native American,M,45-64,Wayne,text,lpv,9
8538,Native American,M,45-64,Wayne,text,scomi,3
8539,Native American,M,65+,Benzie,text,lpv,1
8540,Native American,M,65+,Chippewa,call,lpv,1
8541,Native American,M,65+,Chippewa,text,lpv,2
8542,Native American,M,65+,Clinton,text,lpv,20
8543,Native American,M,65+,Clinton,text,scomi,5
8544,Native American,M,65+,Genesee,text,lpv,1
8545,Native American,M,65+,Isabella,call,lpv,2
8546,Native American,M,65+,Isabella,mail,lpv,2
8547,Native American,M,65+,Mackinac,call,lpv,2
8548,Native American,M,65+,Mackinac,text,lpv,4
8549,Native American,M,65+,Macomb,call,lpv,3
8550,Native American,M,65+,Macomb,mail,lpv,1
8551,Native American,M,65+,Macomb,text,lpv,7
8552,Native American,M,65+,Mecosta,text,lpv,1
8553,Native American,M,65+,Muskegon,call,lpv,3
8554,Native American,M,65+,Muskegon,text,lpv,6
8555,Native American,M,65+,Oakland,text,oakland,2
8557,Native American,M,65+,St. Joseph,text,lpv,1
8558,Native American,M,65+,Wayne,mail,lpv,7
8559,Native American,M,65+,Wayne,text,lpv,37
8560,Native American,M,65+,Wayne,text,scomi,7
8561,Unknown,F,18-29,Alger,call,lpv,7
8562,Unknown,F,18-29,Alger,text,lpv,11
8563,Unknown,F,18-29,Allegan,call,lpv,13
8564,Unknown,F,18-29,Allegan,mail,lpv,13
8565,Unknown,F,18-29,Allegan,text,lpv,80
8566,Unknown,F,18-29,Allegan,text,scomi,9
8567,Unknown,F,18-29,Antrim,call,lpv,1
8568,Unknown,F,18-29,Baraga,call,lpv,1
8569,Unknown,F,18-29,Bay,call,lpv,25
8570,Unknown,F,18-29,Bay,mail,lpv,15
8571,Unknown,F,18-29,Bay,postcards,lpv,5
8572,Unknown,F,18-29,Bay,text,lpv,71
8573,Unknown,F,18-29,Benzie,call,lpv,3
8574,Unknown,F,18-29,Benzie,text,lpv,6
8575,Unknown,F,18-29,Berrien,call,lpv,51
8576,Unknown,F,18-29,Berrien,mail,lpv,16
8577,Unknown,F,18-29,Berrien,text,lpv,128
8578,Unknown,F,18-29,Berrien,text,scomi,1
8579,Unknown,F,18-29,Branch,call,lpv,5
8580,Unknown,F,18-29,Branch,text,lpv,24
8581,Unknown,F,18-29,Calhoun,call,lpv,46
8582,Unknown,F,18-29,Calhoun,mail,lpv,83
8583,Unknown,F,18-29,Calhoun,postcards,lpv,6
8584,Unknown,F,18-29,Calhoun,text,lpv,143
8585,Unknown,F,18-29,Calhoun,text,scomi,8
8586,Unknown,F,18-29,Cass,call,lpv,10
8587,Unknown,F,18-29,Cass,text,lpv,16
8588,Unknown,F,18-29,Cheboygan,call,lpv,2
8589,Unknown,F,18-29,Chippewa,call,lpv,11
8590,Unknown,F,18-29,Chippewa,text,lpv,21
8591,Unknown,F,18-29,Clare,call,lpv,1
8592,Unknown,F,18-29,Clinton,call,lpv,18
8593,Unknown,F,18-29,Clinton,mail,lpv,19
8594,Unknown,F,18-29,Clinton,mail,oakland,12
8595,Unknown,F,18-29,Clinton,text,lpv,62
8596,Unknown,F,18-29,Clinton,text,oakland,4
8597,Unknown,F,18-29,Clinton,text,scomi,9
8598,Unknown,F,18-29,Eaton,call,lpv,52
8599,Unknown,F,18-29,Eaton,mail,lpv,28
8600,Unknown,F,18-29,Eaton,text,lpv,161
8601,Unknown,F,18-29,Eaton,text,scomi,4
8602,Unknown,F,18-29,Emmet,call,lpv,5
8603,Unknown,F,18-29,Emmet,text,lpv,6
8604,Unknown,F,18-29,Genesee,call,lpv,152
8605,Unknown,F,18-29,Genesee,mail,lpv,116
8606,Unknown,F,18-29,Genesee,postcards,lpv,1
8607,Unknown,F,18-29,Genesee,text,lpv,445
8608,Unknown,F,18-29,Genesee,text,scomi,25
8609,Unknown,F,18-29,Grand Traverse,call,lpv,16
8610,Unknown,F,18-29,Grand Traverse,text,lpv,40
8611,Unknown,F,18-29,Gratiot,call,lpv,2
8612,Unknown,F,18-29,Gratiot,text,lpv,10
8613,Unknown,F,18-29,Hillsdale,call,lpv,1
8614,Unknown,F,18-29,Houghton,call,lpv,4
8615,Unknown,F,18-29,Houghton,text,lpv,6
8616,Unknown,F,18-29,Ingham,call,lpv,250
8617,Unknown,F,18-29,Ingham,mail,lpv,517
8618,Unknown,F,18-29,Ingham,postcards,lpv,4
8619,Unknown,F,18-29,Ingham,text,lpv,1252
8621,Unknown,F,18-29,Ingham,text,scomi,123
8622,Unknown,F,18-29,Ionia,call,lpv,12
8623,Unknown,F,18-29,Ionia,text,lpv,15
8624,Unknown,F,18-29,Iosco,call,lpv,4
8625,Unknown,F,18-29,Iosco,text,lpv,6
8626,Unknown,F,18-29,Isabella,call,lpv,26
8627,Unknown,F,18-29,Isabella,mail,lpv,23
8628,Unknown,F,18-29,Isabella,text,lpv,103
8629,Unknown,F,18-29,Isabella,text,scomi,9
8630,Unknown,F,18-29,Jackson,call,lpv,20
8631,Unknown,F,18-29,Jackson,mail,lpv,15
8632,Unknown,F,18-29,Jackson,text,lpv,44
8633,Unknown,F,18-29,Kalamazoo,call,lpv,138
8634,Unknown,F,18-29,Kalamazoo,mail,lpv,258
8635,Unknown,F,18-29,Kalamazoo,postcards,lpv,8
8636,Unknown,F,18-29,Kalamazoo,text,lpv,746
8637,Unknown,F,18-29,Kalamazoo,text,scomi,72
8638,Unknown,F,18-29,Kalkaska,call,lpv,1
8639,Unknown,F,18-29,Kent,call,lpv,331
8640,Unknown,F,18-29,Kent,mail,lpv,295
8641,Unknown,F,18-29,Kent,postcards,lpv,5
8642,Unknown,F,18-29,Kent,text,lpv,1240
8644,Unknown,F,18-29,Kent,text,scomi,96
8645,Unknown,F,18-29,Lake,call,lpv,1
8646,Unknown,F,18-29,Lake,text,lpv,5
8647,Unknown,F,18-29,Lapeer,text,lpv,1
8648,Unknown,F,18-29,Leelanau,call,lpv,1
8649,Unknown,F,18-29,Leelanau,text,lpv,1
8650,Unknown,F,18-29,Lenawee,call,lpv,28
8651,Unknown,F,18-29,Lenawee,text,lpv,59
8652,Unknown,F,18-29,Livingston,call,lpv,17
8653,Unknown,F,18-29,Livingston,text,lpv,37
8654,Unknown,F,18-29,Luce,text,lpv,2
8655,Unknown,F,18-29,Mackinac,call,lpv,7
8656,Unknown,F,18-29,Mackinac,text,lpv,13
8657,Unknown,F,18-29,Macomb,call,lpv,483
8658,Unknown,F,18-29,Macomb,mail,lpv,714
8659,Unknown,F,18-29,Macomb,mail,oakland,8
8660,Unknown,F,18-29,Macomb,postcards,lpv,5
8661,Unknown,F,18-29,Macomb,text,lpv,1807
8662,Unknown,F,18-29,Macomb,text,oakland,10
8664,Unknown,F,18-29,Macomb,text,scomi,189
8665,Unknown,F,18-29,Manistee,call,lpv,7
8666,Unknown,F,18-29,Manistee,text,lpv,12
8667,Unknown,F,18-29,Marquette,call,lpv,5
8668,Unknown,F,18-29,Marquette,mail,lpv,27
8669,Unknown,F,18-29,Marquette,text,lpv,17
8670,Unknown,F,18-29,Marquette,text,scomi,4
8671,Unknown,F,18-29,Mason,call,lpv,7
8672,Unknown,F,18-29,Mason,text,lpv,14
8673,Unknown,F,18-29,Mecosta,call,lpv,9
8674,Unknown,F,18-29,Mecosta,mail,lpv,2
8675,Unknown,F,18-29,Mecosta,text,lpv,13
8676,Unknown,F,18-29,Midland,call,lpv,22
8677,Unknown,F,18-29,Midland,mail,lpv,6
8678,Unknown,F,18-29,Midland,text,lpv,67
8679,Unknown,F,18-29,Monroe,call,lpv,17
8680,Unknown,F,18-29,Monroe,mail,lpv,3
8681,Unknown,F,18-29,Monroe,text,lpv,31
8682,Unknown,F,18-29,Montcalm,call,lpv,4
8683,Unknown,F,18-29,Montcalm,text,lpv,6
8684,Unknown,F,18-29,Muskegon,call,lpv,21
8685,Unknown,F,18-29,Muskegon,mail,lpv,19
8686,Unknown,F,18-29,Muskegon,text,lpv,94
8687,Unknown,F,18-29,Muskegon,text,scomi,7
8688,Unknown,F,18-29,Newaygo,call,lpv,6
8689,Unknown,F,18-29,Newaygo,text,lpv,8
8690,Unknown,F,18-29,Oakland,call,lpv,26
8691,Unknown,F,18-29,Oakland,call,oakland,91
8692,Unknown,F,18-29,Oakland,mail,lpv,550
8693,Unknown,F,18-29,Oakland,mail,oakland,906
8694,Unknown,F,18-29,Oakland,phone,oakland,82
8696,Unknown,F,18-29,Oakland,postcards,lpv,11
8697,Unknown,F,18-29,Oakland,text,lpv,949
8698,Unknown,F,18-29,Oakland,text,oakland,769
8701,Unknown,F,18-29,Oakland,text,scomi,36
8702,Unknown,F,18-29,Osceola,call,lpv,1
8703,Unknown,F,18-29,Oscoda,call,lpv,3
8704,Unknown,F,18-29,Oscoda,text,lpv,6
8705,Unknown,F,18-29,Ottawa,call,lpv,135
8706,Unknown,F,18-29,Ottawa,mail,lpv,174
8707,Unknown,F,18-29,Ottawa,text,lpv,630
8708,Unknown,F,18-29,Ottawa,text,scomi,49
8709,Unknown,F,18-29,Saginaw,call,lpv,76
8710,Unknown,F,18-29,Saginaw,mail,lpv,45
8711,Unknown,F,18-29,Saginaw,text,lpv,320
8712,Unknown,F,18-29,Saginaw,text,oakland,2
8713,Unknown,F,18-29,Saginaw,text,scomi,15
8714,Unknown,F,18-29,Shiawassee,call,lpv,1
8715,Unknown,F,18-29,Shiawassee,mail,lpv,4
8716,Unknown,F,18-29,Shiawassee,text,lpv,3
8717,Unknown,F,18-29,St. Clair,call,lpv,14
8718,Unknown,F,18-29,St. Clair,mail,lpv,11
8719,Unknown,F,18-29,St. Clair,postcards,lpv,2
8720,Unknown,F,18-29,St. Clair,text,lpv,66
8721,Unknown,F,18-29,St. Clair,text,scomi,3
8722,Unknown,F,18-29,St. Joseph,call,lpv,2
8723,Unknown,F,18-29,St. Joseph,text,lpv,5
8724,Unknown,F,18-29,Van Buren,call,lpv,31
8725,Unknown,F,18-29,Van Buren,text,lpv,77
8726,Unknown,F,18-29,Van Buren,text,scomi,3
8727,Unknown,F,18-29,Washtenaw,call,lpv,422
8728,Unknown,F,18-29,Washtenaw,call,oakland,6
8729,Unknown,F,18-29,Washtenaw,mail,lpv,747
8730,Unknown,F,18-29,Washtenaw,mail,oakland,30
8731,Unknown,F,18-29,Washtenaw,phone,oakland,6
8733,Unknown,F,18-29,Washtenaw,text,lpv,1855
8734,Unknown,F,18-29,Washtenaw,text,oakland,6
8735,Unknown,F,18-29,Washtenaw,text,scomi,211
8736,Unknown,F,18-29,Wayne,call,lpv,1090
8737,Unknown,F,18-29,Wayne,mail,lpv,1456
8738,Unknown,F,18-29,Wayne,postcards,lpv,41
8739,Unknown,F,18-29,Wayne,text,lpv,4774
8740,Unknown,F,18-29,Wayne,text,oakland,1
8742,Unknown,F,18-29,Wayne,text,scomi,421
8743,Unknown,F,18-29,Wexford,call,lpv,1
8744,Unknown,F,18-29,Wexford,text,lpv,1
8745,Unknown,F,30-44,Alger,call,lpv,8
8746,Unknown,F,30-44,Alger,text,lpv,12
8747,Unknown,F,30-44,Allegan,call,lpv,38
8748,Unknown,F,30-44,Allegan,mail,lpv,31
8749,Unknown,F,30-44,Allegan,text,lpv,101
8750,Unknown,F,30-44,Allegan,text,scomi,10
8751,Unknown,F,30-44,Alpena,text,lpv,1
8752,Unknown,F,30-44,Arenac,call,lpv,4
8753,Unknown,F,30-44,Arenac,text,lpv,12
8754,Unknown,F,30-44,Baraga,call,lpv,3
8755,Unknown,F,30-44,Baraga,text,lpv,2
8756,Unknown,F,30-44,Barry,call,lpv,12
8757,Unknown,F,30-44,Barry,text,lpv,25
8758,Unknown,F,30-44,Bay,call,lpv,23
8759,Unknown,F,30-44,Bay,mail,lpv,37
8760,Unknown,F,30-44,Bay,text,lpv,150
8761,Unknown,F,30-44,Bay,text,scomi,21
8762,Unknown,F,30-44,Benzie,call,lpv,2
8763,Unknown,F,30-44,Berrien,call,lpv,82
8764,Unknown,F,30-44,Berrien,mail,lpv,28
8765,Unknown,F,30-44,Berrien,text,lpv,283
8766,Unknown,F,30-44,Berrien,text,scomi,11
8767,Unknown,F,30-44,Branch,call,lpv,12
8768,Unknown,F,30-44,Branch,text,lpv,34
8769,Unknown,F,30-44,Calhoun,call,lpv,102
8770,Unknown,F,30-44,Calhoun,mail,lpv,121
8771,Unknown,F,30-44,Calhoun,text,lpv,531
8772,Unknown,F,30-44,Calhoun,text,scomi,59
8773,Unknown,F,30-44,Cass,call,lpv,30
8774,Unknown,F,30-44,Cass,text,lpv,87
8775,Unknown,F,30-44,Charlevoix,call,lpv,7
